time,bid,bidSize,ask,askSize,last,lastSize,prevBidSize,prevAskSize,volume,open,high,low,close
2021-10-25 16:55:50.641177+00:00,123.06,6.0,123.07,42.0,123.04,5.0,8.0,43.0,313322.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:50.642173+00:00,123.06,6.0,123.07,42.0,123.07,2.0,8.0,43.0,313322.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:50.643301+00:00,123.06,6.0,123.07,42.0,123.07,2.0,8.0,43.0,313324.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:50.644167+00:00,123.07,1.0,123.08,2.0,123.07,2.0,6.0,42.0,313324.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:51.040111+00:00,123.06,18.0,123.08,15.0,123.07,2.0,1.0,2.0,313324.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:51.041106+00:00,123.06,18.0,123.08,15.0,123.07,2.0,1.0,2.0,313324.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:51.042168+00:00,123.06,18.0,123.08,15.0,123.07,3.0,1.0,2.0,313327.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:51.663346+00:00,123.06,18.0,123.08,15.0,123.07,1.0,1.0,2.0,313327.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:51.664554+00:00,123.06,18.0,123.08,15.0,123.07,1.0,1.0,2.0,313328.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:51.665851+00:00,123.07,3.0,123.09,8.0,123.07,1.0,18.0,15.0,313328.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:52.077074+00:00,123.07,3.0,123.09,8.0,123.08,10.0,18.0,15.0,313338.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:52.078802+00:00,123.04,6.0,123.06,12.0,123.08,10.0,3.0,8.0,313338.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:52.481899+00:00,123.04,6.0,123.06,12.0,123.08,10.0,3.0,8.0,313338.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:52.483079+00:00,123.04,6.0,123.06,12.0,123.06,1.0,3.0,8.0,313338.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:52.483897+00:00,123.04,6.0,123.06,12.0,123.06,1.0,3.0,8.0,313339.0,120.53,123.46,118.6,119.82
2021-10-25 16:55:52.897359+00:00,123.03,31.0,123.05,1.0,123.06,1.0,6.0,12.0,313339.0,120.53,123.46,118.6,119.82
